uid,latitude,longitude,date,split
trhm,40.97766,-90.09147,2017-08-08,train
trok,35.61,-78.9537485248539,2018-07-16,train
trur,40.40632,-76.07347,2020-07-30,train
trut,38.7686666488647,-75.3178833325704,2019-06-26,train
tsfb,35.858281585478,-78.7439623144102,2018-06-04,train
tsgc,39.3992,-99.42481,2019-10-21,test
tshs,37.9631,-101.75919,2017-10-02,test
tskq,42.027378,-78.967089,2019-11-04,train
tsxl,35.708583642691,-79.158776218997,2021-07-13,train
tsyo,37.8717,-121.526,2021-07-21,train
tszk,37.4583,-120.967,2018-08-14,train
ttgc,37.8189,-121.358,2020-03-17,test
ttgl,36.16,-79.1055359161359,2020-08-19,train
ttrh,38.9353,-121.408,2018-07-17,train
tuhn,35.45,-79.0565963619739,2019-06-19,train
tumj,37.1145,-120.89,2019-12-05,train
tuqr,36.17,-79.0562997586154,2020-09-28,train
tvav,38.307,-121.794,2021-06-15,test
tvhx,35.687212051184,-79.1984716351506,2021-06-17,train
tvku,38.0601,-121.499,2019-04-09,train
tvmx,37.7705,-121.292,2021-08-18,test
tvrz,36.16,-79.100246489575,2020-08-24,train
tvtn,39.80534,-76.88722,2021-08-03,test
twdt,37.1145,-120.89,2017-03-14,train
twhh,41.3305639294444,-85.3836083333333,2021-05-24,train
twnm,37.9674,-121.464,2021-01-28,train
twtq,39.1853,-121.704,2018-07-18,test
twvn,37.2486,-120.851,2021-03-19,train
twvo,38.6382833480835,-75.1691833337148,2018-11-06,train
txhg,35.6641903492497,-79.241231952676,2018-07-11,train
txnu,36.17,-79.072069170512,2018-08-16,train
txop,35.98,-78.8359302028748,2021-05-26,train
txtu,45.278333,-82.451667,2017-08-09,test
txwf,35.2,-79.1047944077395,2018-05-15,train
txxt,37.6106,-121.229,2018-08-14,test
tyaa,35.8910774221033,-79.0064436393255,2020-09-24,train
tyco,35.6755814341375,-79.2200742464322,2020-02-03,test
tygq,37.4125,-120.759,2017-06-13,train
tyhw,38.7686666488647,-75.3178833325704,2020-11-11,train
tyka,35.6353400314496,-79.2948182927887,2017-12-06,train
typp,37.8717,-121.526,2020-12-15,train
tyqx,35.74,-79.02,2021-05-24,train
tyqy,41.0491,-121.762,2021-07-21,train
tyrh,36.18,-79.053432592816,2018-08-29,train
tyup,38.4140402777778,-86.6678775,2020-07-27,train
tyyp,36.06,-78.76,2018-06-27,train
tzal,38.720200030009,-75.0800833304723,2020-08-13,train
tzbd,39.79722,-76.04278,2017-09-07,test
tzeu,41.707665,-73.382964,2017-08-03,train
tzev,35.6909647216728,-79.1915014562245,2018-12-06,test
tzil,40.4189,-122.214,2018-08-22,train
tzli,42.027378,-78.967089,2017-10-24,train
tzzf,39.16522,-96.91105,2017-06-19,train
uacv,35.84,-79.0,2017-08-21,train
ualm,41.55443,-75.70577,2021-09-21,test
uaqd,35.9072579437717,-79.1359443687581,2020-07-15,train
uaso,38.31806,-96.99139,2021-05-17,train
uavt,40.418115,-76.592919,2018-05-22,test
ubba,37.5582,-121.164,2018-05-08,test
ubbb,41.5726,-75.70775,2021-07-26,train
ubde,35.6593464767039,-79.2502289212189,2021-04-28,train
ubpi,40.07143,-75.72311,2021-08-25,test
ubpu,35.8848971460726,-78.9569798290432,2017-10-18,train
ubrm,35.98,-78.7884548874782,2018-03-28,train
ubzv,35.74,-79.02,2021-12-02,train
ucav,37.4125,-120.759,2017-11-07,train
ucbt,36.06,-78.76,2019-10-09,train
ucef,35.6789614990458,-79.2137961420094,2018-04-11,train
ucfz,36.13,-79.0690042691402,2021-09-15,test
uckj,41.91411,-72.70472,2019-08-14,test
ucrb,38.720200030009,-75.0800833304723,2018-07-05,train
udba,39.3992,-99.42481,2018-08-20,test
udcv,35.84,-79.0,2017-09-20,train
udex,35.98,-78.8138081972712,2019-11-20,test
udix,35.84,-79.0593646599871,2020-05-19,train
udkh,35.79,-79.0270348939044,2018-08-09,test
udkq,35.8743689371559,-78.8727173582607,2020-07-15,train
ueay,37.2616,-120.906,2021-03-19,train
uebh,37.6106,-121.229,2020-09-08,test
uedj,35.9079101337046,-79.1411641678332,2020-10-22,train
ueia,35.8932824452097,-79.0240915314363,2021-11-08,test
ueph,40.073179,-76.894562,2018-08-20,test
ueqt,41.55443,-75.70577,2021-06-14,test
ueut,35.891450102065,-79.0094263816541,2020-12-10,test
ufck,35.8752074670697,-78.8794285285,2020-12-10,test
uffi,40.03003,-77.30035,2019-08-28,test
ufpr,35.6792808752576,-79.2132029352923,2018-02-21,test
ugaw,36.15,-79.1070189329287,2020-09-23,train
ugdj,35.74,-79.02,2019-05-16,train
ugji,39.42401,-75.68735,2017-06-19,train
ugkf,37.2639,-120.906,2020-01-22,train
ugoe,36.06,-78.76,2019-04-17,train
ugpm,41.55087787,-86.3616260258333,2018-06-18,test
ugpq,45.9106588676148,-84.3285462228063,2017-08-08,test
ugzb,40.7024915402778,-85.935575,2017-05-22,train
uhck,35.61,-78.998986783504,2021-06-15,train
uhgv,37.8717,-121.526,2019-06-18,train
uhln,37.5582,-121.164,2017-04-11,test
uhnv,38.31806,-96.99139,2019-06-17,train
uhpo,35.84,-79.0604027717421,2020-07-10,train
uhtg,38.7688166936239,-75.1965666611989,2017-11-08,train
uhtu,35.79,-79.0320277171067,2020-03-11,train
uhzo,35.6591601739137,-79.2505749584706,2021-05-24,train
uich,38.7784833272298,-75.3098166783651,2017-08-09,train
uics,39.0803190688889,-86.4308666666667,2021-05-17,train
uied,35.51,-79.0969838526309,2018-07-19,test
uioa,39.7469388888889,-87.0759805555555,2018-08-06,train
uism,35.8894624756028,-78.9935184225683,2020-01-09,test
uiyh,35.6931205111025,-79.187497310884,2017-05-17,train
ujas,35.7190432136278,-79.1393486990115,2018-07-16,train
ujdj,35.9039038241168,-79.1090996878009,2019-03-19,train
ujdk,39.8055,-76.05611,2021-07-22,test
ujky,39.7469388888889,-87.0759805555555,2019-08-05,train
ujmd,38.9353,-121.408,2018-08-21,train
ujnq,35.6430316752174,-79.2805318976849,2020-03-11,train
ujpy,36.13,-79.1113691155209,2020-07-23,train
ujtp,35.44,-78.8754515387286,2019-08-14,train
ukfm,40.7201033333333,-85.1058325,2018-07-16,train
ukgd,35.9018230276642,-79.092446043133,2018-02-21,train
uklg,40.7201033333333,-85.1058325,2019-07-01,train
uklv,46.16806,-69.00125,2017-08-14,train
uksz,35.79,-79.0292594190935,2019-05-16,train
ukyk,35.662114403873,-79.2450877963373,2019-09-04,train
ukyo,35.6750225257668,-79.2211123581872,2020-05-15,test
uleb,35.719229516418,-79.1390026617598,2018-06-11,train
ullh,40.7024915402778,-85.935575,2019-08-19,train
ulnh,35.74,-79.02,2021-06-17,train
ulub,35.9049597506748,-79.1175507910652,2019-08-22,train
umac,40.090275,-76.873132,2018-05-21,test
umbf,39.0223556408333,-86.4816555555556,2021-07-12,test
umiq,39.077955,-96.88081,2019-08-26,test
umqx,40.7024915402778,-85.935575,2020-05-19,train
unju,39.006878,-80.472104,2017-07-27,train
unkc,37.8189,-121.358,2019-05-21,test
unni,45.45,-82.915,2019-08-05,test
unrm,38.7686666488647,-75.3178833325704,2019-09-11,train
unsc,35.61,-78.9559855816003,2018-08-28,train
untn,35.6794671780478,-79.2128568980407,2017-11-15,train
unwd,38.7686666488647,-75.3178833325704,2017-07-12,train
unzn,35.9036243141456,-79.1068626310545,2019-01-15,test
uoiq,35.79,-79.0253541415392,2018-03-22,train
uoyn,35.98,-78.834935955432,2021-05-26,train
uphq,40.064685,-76.900309,2018-08-20,train
upib,42.71482,-71.09953,2017-07-27,test
upkt,41.1844,-123.7053,2018-10-24,train
upnk,35.6868394456037,-79.1991637096539,2021-08-05,train
upuy,35.34,-79.0461163766382,2021-07-20,train
uqdi,37.2486,-120.851,2018-11-30,train
uqhe,35.6491796672947,-79.2691126683804,2017-01-24,train
uqhl,35.6457729877021,-79.2754402066963,2019-02-19,train
uqhu,39.3992,-99.42481,2021-08-02,test
uqii,37.9286,-121.561,2020-04-29,test
uqjy,41.707665,-73.382964,2019-07-30,train
uqms,35.9029721242127,-79.1016428319794,2018-08-09,train
uqsr,37.6106,-121.229,2017-10-10,test
uqsw,38.7688166936239,-75.1965666611989,2017-07-26,train
uqug,35.8868537158713,-78.9726392262682,2018-11-07,train
uqvn,37.5394,-121.122,2021-01-12,train
urkx,35.61,-78.9967497267576,2021-05-18,train
urpb,35.98,-78.7859692688711,2018-01-24,train
urpq,35.6921623824671,-79.1892769310353,2018-02-21,train
urty,35.68,-79.1090951564386,2021-06-29,train
uryk,35.8867916025443,-78.9721421025468,2018-11-07,train
usbc,36.17,-79.0519001421301,2018-05-17,train
usgz,35.93,-78.8451269917213,2017-08-04,train
ushu,41.3328,-75.8865,2019-09-12,train
usui,35.67,-79.04918127801,2020-05-14,train
uswe,35.8766671302528,-78.8911109359536,2021-10-12,train
usww,38.7778616587321,-75.314938322703,2020-07-16,train
utbj,41.43988,-75.21219,2020-08-17,test
uths,35.79,-79.0262439516149,2018-06-13,train
utmu,35.84,-79.059809565025,2020-06-04,test
utoz,37.9792,-121.57,2017-04-18,train
utvq,37.5368,-121.049,2020-01-17,train
uubk,37.3906,-120.958,2017-04-11,train
uufd,37.8817,-121.249,2017-07-18,train
uupu,39.0803190688889,-86.4308666666667,2020-06-15,train
uuuo,37.5582,-121.164,2020-04-14,test
uvmo,40.7024915402778,-85.935575,2018-06-18,train
uvmz,41.55087787,-86.3616260258333,2017-07-18,test
uvsi,35.9082207003393,-79.1436497864403,2020-12-10,train
uvsu,36.14,-79.0690537030333,2021-05-18,train
uvuk,38.7040833155314,-75.0756833314896,2019-06-26,train
uvxx,35.228,-79.1248151344422,2019-05-20,train
uwek,35.8772572068587,-78.8958336113072,2020-08-13,test
uwfw,39.16522,-96.91105,2017-08-07,train
uwns,35.6405565095758,-79.2851292497425,2021-09-09,train
uwoa,36.06,-78.76,2018-04-25,train
uwvs,35.6875048127115,-79.1979278623266,2021-04-28,test
uwwk,31.44023,-92.23634,2017-08-03,train
uwxg,39.3992,-99.42481,2017-10-30,test
uxfy,35.664882331042,-79.2399466714556,2018-03-22,train
uxfz,39.0223556408333,-86.4816555555556,2020-08-24,test
uxgw,41.36732,-75.3191,2019-09-18,test
uxik,38.2104,-121.262,2019-04-09,train
uxnj,35.6456132995962,-79.2757368100549,2019-03-19,test
uxnk,35.6661598358892,-79.2375738445871,2017-06-21,test
uxpd,35.6861208491272,-79.2004984247674,2020-08-13,test
uxte,41.424144,-73.206937,2017-08-24,train
uxuq,35.79,-79.0236239552809,2017-08-21,train
uyau,39.09447,-96.90462,2017-08-07,train
uydt,36.06,-78.76,2017-11-29,train
uyfq,35.98,-78.7814951553782,2017-10-25,train
uyis,37.4583,-120.967,2017-07-11,train
uykm,35.87,-78.77,2020-08-05,train
uymt,37.7705,-121.292,2017-09-19,test
uynq,35.686360381286,-79.2000535197296,2021-12-02,train
uyor,37.3294,-122.086,2020-02-17,train
uyuk,39.1853,-121.704,2019-06-19,test
uzcc,35.98,-78.7829865265425,2017-11-29,train
uzid,35.6804253066833,-79.2110772778893,2017-06-21,train
uzje,35.65,-78.6880358957493,2021-09-13,test
uzjk,35.6903525839335,-79.1926384357657,2019-06-11,test
uzkr,35.74,-79.2413345977014,2017-01-24,train
uzqm,37.1145,-120.89,2020-01-17,train
uzys,35.8707042508664,-78.8433870586963,2018-06-13,train
vaai,35.6630725325084,-79.2433081761859,2019-04-10,train
vaje,35.6453205380687,-79.2762805828789,2019-05-16,train
vajj,35.6874515833429,-79.1980267301128,2021-05-24,train
vapd,35.57,-78.9490258495003,2019-09-01,train
vbeh,41.992305,-78.929219,2017-06-15,train
vbfo,39.16522,-96.91105,2017-09-05,train
vbkf,39.3992,-99.42481,2018-07-09,test
vbmc,38.720200030009,-75.0800833304723,2017-07-10,train
vbmz,38.7778616587321,-75.314938322703,2018-10-17,train
vbns,37.4419,-121.003,2018-11-30,test
vboa,36.06,-78.76,2019-11-20,train
vbrh,41.3305639294444,-85.3836083333333,2020-05-18,train
vbsz,41.56372,-75.70782,2021-08-12,train
vbuh,35.6611562752375,-79.2468674164886,2020-02-03,train
vcee,37.2486,-120.851,2021-06-08,train
vcgd,41.91411,-72.70472,2019-08-05,test
vckz,35.9008602710966,-79.0847406254508,2017-08-16,train
vcne,35.44,-78.8645148168571,2019-06-19,train
vcpe,35.6890218497176,-79.1951101304203,2020-05-13,test
vcqk,35.6879306476606,-79.1971369200371,2020-11-19,train
vcrr,35.7230354162754,-79.1319336150475,2018-08-27,train
vcrs,35.6393588487816,-79.2873537749317,2018-01-10,train
vdbb,37.1145,-120.89,2021-01-29,train
vdcz,39.902,-75.17832,2017-12-05,test
vdna,35.7176858647276,-79.1418698275592,2018-08-28,train
vdra,37.2486,-120.851,2020-05-12,train
vdtu,43.466667,-82.0,2018-04-04,test
vdyn,35.76,-79.0818570813444,2020-09-24,train
veco,35.7179253968864,-79.1414249225214,2018-06-11,train
vedz,37.9718,-121.374,2017-01-09,train
vefu,35.7021961184548,-79.1706403533393,2018-08-09,train
veiy,35.74,-79.02,2021-08-05,train
vesp,38.7686666488647,-75.3178833325704,2020-09-16,train
vfaj,35.98,-78.8115711405247,2019-09-10,train
vfct,35.6477690890259,-79.2717326647143,2017-11-15,train
vfhj,44.761667,-82.783333,2017-04-01,train
vfjt,37.78239812,-97.53105031,2018-05-29,test
vfkh,35.9054256006269,-79.121279218976,2019-10-17,train
vfrb,37.2639,-120.906,2017-06-28,train
vfsy,36.03,-78.6763534882957,2020-01-28,train
vfth,39.88391,-76.37083,2017-08-30,test
vfty,35.716967268251,-79.1432045426727,2018-07-30,train
vfvo,35.9078790770411,-79.1409156059724,2020-10-22,train
vfxp,35.44,-78.8637691312749,2019-05-10,test
vgcu,37.8717,-121.526,2018-05-15,train
vgfg,41.697709,-73.28029,2019-07-23,test
vgge,39.40763,-99.44667,2017-06-12,test
vggk,41.992305,-78.929219,2017-08-21,train
vgku,37.9631,-101.75919,2017-09-11,test
vgrc,38.37611,-97.07583,2017-08-07,test
vgvr,40.38412,-76.04043,2021-08-25,test
vgzf,35.79,-79.0340050728305,2020-08-13,train
vhho,36.01,-78.9639395611432,2018-08-22,train
vhjw,35.7266017839739,-79.1253094733731,2019-09-17,train
vhku,31.75569,-83.49964,2017-06-21,test
vhva,41.841242,-78.994719,2017-10-05,test
vhvh,35.74,-79.02,2018-02-21,train
vhzi,44.14,-87.233333,2017-03-27,test
vice,40.4189,-122.214,2019-04-17,train
vimo,41.33639,-75.8868,2019-09-12,test
vinm,38.7819903391667,-85.6982861111111,2017-08-07,train
vioh,35.7242330770697,-79.1297090898584,2018-06-07,train
viqn,37.2616,-120.906,2018-03-02,train
visz,37.1145,-120.89,2019-08-13,train
vixx,37.4368,-121.133,2018-01-09,train
vjct,35.81,-78.881168461525,2017-07-06,train
vjdb,38.9353,-121.408,2018-04-17,train
vjhw,38.4831216812134,-75.1296916643778,2020-09-15,train
vjjg,35.8999906845195,-79.0777808933508,2017-03-21,train
vjog,42.027378,-78.967089,2020-09-10,train
vjrq,30.65704,-84.43297,2017-07-26,train
vkfn,37.5394,-121.122,2020-03-10,train
vkrl,37.5582,-121.164,2017-05-09,test
vkwk,35.6753419019786,-79.2205191514701,2020-03-11,train
vlcc,37.4125,-120.759,2019-02-06,train
vlci,38.31806,-96.99139,2021-06-07,train
vlcw,37.14019,-95.29028,2021-08-09,test
vlfa,41.992305,-78.929219,2019-08-29,train
vlhc,41.702596,-85.022696,2020-07-20,test
vlmk,36.03,-78.7046895404172,2021-11-18,train
vlpj,37.64848,-90.58851,2017-08-08,train
vlpl,35.7165946626705,-79.143896617176,2018-09-20,test
vlyn,36.15,-79.1062279906392,2020-06-18,train
vmcy,41.512172,-73.476168,2019-08-06,train
vmdz,35.79,-79.0336590355788,2020-07-15,train
vmec,41.697709,-73.28029,2019-08-06,test
vmhm,36.01,-78.9624481899789,2018-07-30,train
vmkd,35.6601183025491,-79.2487953383192,2020-09-24,train
vmpv,38.133,-121.522,2019-05-21,train
vmpx,36.16,-79.0998015845371,2020-07-21,train
vmzp,37.3294,-122.086,2019-09-16,train
vnce,37.3167,-122.102,2019-09-16,train
vnci,38.7819903391667,-85.6982861111111,2019-08-06,train
vnfo,38.814,-86.0806397222222,2020-05-18,test
vnit,38.38889,-97.09306,2017-06-26,train
voar,35.6628063856652,-79.2438025151168,2019-06-11,train
voaw,35.51,-79.0960446086621,2017-09-28,train
vodk,38.7784833272298,-75.3098166783651,2020-07-15,train
vokm,37.6106,-121.229,2018-02-13,test
voos,41.922276,-78.946581,2019-10-08,test
voqm,42.027378,-78.967089,2017-08-21,train
vpcf,37.3906,-120.958,2018-07-10,train
vpcn,35.7033405498804,-79.1685146959363,2019-07-15,train
vphn,39.0223556408333,-86.4816555555556,2020-07-13,test
vptt,35.6624071654004,-79.2445440235132,2019-08-22,train
vpuz,35.61,-78.9542456485753,2018-07-16,test
vpvx,37.4583,-120.967,2018-03-05,train
vqaw,37.9792,-121.57,2018-05-15,train
vqcl,35.8866673758904,-78.9711478551039,2018-10-18,train
vqdj,41.33631,-75.88646,2021-08-19,test
vqkj,37.9718,-121.374,2017-06-13,train
vqso,41.55087787,-86.3616260258333,2019-08-26,test
vreq,35.79,-79.0364767674851,2021-06-17,test
vrfs,35.7184843052571,-79.1403868107664,2019-09-01,train
vrgy,37.2639,-120.906,2021-10-28,train
vrpw,35.79,-79.0217454673434,2017-03-21,train
vrsj,35.51,-79.0962917781275,2017-10-27,test
vryl,35.7248186001246,-79.1286215442103,2018-08-06,test
vsic,37.4419,-121.003,2017-05-09,test
vske,36.06,-78.76,2018-07-26,train
vspv,35.6806914535264,-79.2105829389584,2017-04-18,train
vsuq,35.6634717527731,-79.2425666677895,2019-01-15,test
vsvx,41.512172,-73.476168,2019-07-09,train
vtcr,35.59,-78.9448002978681,2019-06-01,test
vtcy,37.9286,-121.561,2020-02-18,test
vtek,43.596667,-78.801667,2017-08-16,test
vtng,40.7201033333333,-85.1058325,2020-08-17,train
vtpo,43.596667,-78.801667,2017-04-09,test
vttv,38.7605000178019,-75.2028333346049,2018-07-25,train
vtup,39.40763,-99.44667,2017-06-19,test
vtvl,41.707665,-73.382964,2017-07-20,train
vuam,38.7819903391667,-85.6982861111111,2018-07-24,train
vuht,45.45,-82.915,2018-04-02,test
vujd,37.9631,-101.75919,2017-07-31,test
vuow,35.8730645572902,-78.8622777601107,2019-09-04,train
vupg,40.06618,-75.72113,2020-08-12,test
vuxl,35.6401572893111,-79.2858707581389,2017-08-16,train
vuyj,37.8817,-121.249,2021-01-28,train
vvby,35.6876112714488,-79.1977301267542,2021-04-28,train
vvdk,38.307,-121.794,2019-06-17,test
vveb,38.307,-121.794,2019-02-19,test
vvfi,35.64,-78.8,2020-06-17,train
vvjr,36.06,-78.76,2017-02-07,train
vvkz,35.64760940092,-79.2720292680729,2017-12-06,train
vvmc,35.74,-79.02,2021-11-08,train
vvty,35.9023820476067,-79.0969201566258,2018-05-09,train
vvvh,37.4125,-120.759,2021-07-13,train
vvxm,37.2583,-120.475,2017-06-13,train
vwfh,42.027378,-78.967089,2017-09-19,train
vwpv,37.9674,-121.464,2020-12-15,train
vwrj,35.8866984325539,-78.9713964169646,2018-11-07,test
vwta,37.4125,-120.759,2018-10-09,train
vwwm,44.761667,-82.783333,2017-08-09,train
vxoj,37.8717,-121.526,2018-04-10,train
vxop,35.79,-79.0335107338995,2020-07-15,train
vxqd,38.7784833272298,-75.3098166783651,2020-06-10,train
vxsl,35.6478755477631,-79.271534929142,2017-10-18,test
vyde,35.8709527041741,-78.845375553582,2018-07-11,train
vyfp,36.03,-78.72,2017-09-27,train
vytn,35.7181915437296,-79.1409305835905,2018-05-01,train
vzcp,35.8889655689873,-78.9895414327969,2019-10-17,test
vzkp,38.84759761,-97.58813777,2018-09-04,train
vzma,35.8735614639057,-78.8662547498821,2020-01-09,train
vzpj,45.46677,-102.4045,2017-06-14,train
vzwa,35.74,-79.0783472749348,2017-06-20,train
waav,38.7819903391667,-85.6982861111111,2020-07-14,train
wart,41.512172,-73.476168,2019-08-13,train
wbca,40.4189,-122.214,2018-03-15,train
wbew,38.29925,-77.65349,2017-06-28,train
wbex,36.03,-78.72,2017-08-23,train
wbgm,44.1,-82.116667,2019-04-18,train
wbll,41.424144,-73.206937,2017-08-21,train
wbmi,41.3305639294444,-85.3836083333333,2017-08-01,train
wbmu,35.9025373309241,-79.0981629659294,2018-06-13,train
wboq,37.8717,-121.526,2019-10-15,train
wbtf,37.2639,-120.906,2019-02-20,train
wbus,40.0289,-75.84969,2018-04-18,test
wckc,36.12,-78.9129843796966,2018-06-07,train
wcoi,36.06,-78.76,2017-09-27,train
wcqb,37.2486,-120.851,2020-01-17,train
wcsl,41.707665,-73.382964,2019-06-18,train
wcup,35.8763565636181,-78.8886253173465,2021-08-05,train
wcvm,42.038186,-78.908886,2019-09-24,test
wdab,37.9674,-121.464,2021-05-19,train
wdbt,35.6586278802274,-79.2515636363324,2021-08-05,train
wdda,41.512172,-73.476168,2018-08-21,train
wdgg,37.4125,-120.759,2017-08-15,train
wdix,38.7688166936239,-75.1965666611989,2018-12-05,train
wead,39.4159,-99.43133,2019-10-07,train
wefk,41.55087787,-86.3616260258333,2019-07-29,test
wekl,35.7130016802877,-79.1505701927436,2021-06-15,test
wekr,37.8717,-121.526,2021-09-14,train
weov,38.6990866978963,-75.1124216636022,2017-05-24,train
wevq,40.067849,-76.898626,2018-09-20,test
wfcq,37.5394,-121.122,2018-02-13,train
wfkj,35.98,-78.8262362903069,2020-08-27,test
wflg,32.04834,-95.99865,2017-08-08,train
wfqk,35.8712322141454,-78.8476126103285,2018-10-18,test
wfxf,35.9078169637141,-79.140418482251,2020-09-24,train
wgau,41.992305,-78.929219,2017-09-19,train
wgeu,35.79,-79.0240688603188,2017-10-18,train
wghb,42.027378,-78.967089,2020-10-09,train
wgkl,37.4419,-121.003,2021-01-29,test
wgps,38.307,-121.794,2018-02-20,test
wgua,38.6990866978963,-75.1124216636022,2020-05-05,train
wgyr,37.5368,-121.049,2020-08-11,train
wgzr,38.9353,-121.408,2019-07-17,train
whgh,37.7705,-121.292,2020-05-19,test
whiq,37.2583,-120.475,2020-11-10,train
whkk,38.3068,-121.693,2019-01-09,train
whla,42.383333,-87.0,2019-08-02,test
whvv,36.03,-78.6949956278493,2021-04-20,train
wiag,38.7784833272298,-75.3098166783651,2018-06-27,train
wiek,38.31806,-96.99139,2019-05-13,train
wiok,35.9022888776163,-79.0961744710437,2018-05-09,train
wiop,38.2560566666667,-86.7764030555555,2020-08-10,train
wjai,35.9011087244044,-79.0867291203365,2017-08-21,train
wjbw,35.6436970423253,-79.2792960503576,2019-12-05,train
wjfb,36.13,-79.0682133268508,2021-06-23,train
wjiu,40.7024915402778,-85.935575,2021-05-24,train
wjiw,38.31806,-96.99139,2021-07-19,train
wjja,38.7784833272298,-75.3098166783651,2019-08-21,train
wjtq,37.5394,-121.122,2020-05-12,train
wkac,37.2583,-120.475,2017-07-11,train
wkam,36.01,-78.9634424374218,2018-08-22,test
wkit,35.6909114923042,-79.1916003240107,2018-12-06,train
wkjd,37.9286,-121.561,2021-05-19,test
wkup,37.2486,-120.851,2019-04-09,train
wkwy,35.6905122720394,-79.1923418324071,2019-05-16,test
wlak,37.3978,-120.96,2021-01-12,train
wles,35.84,-79.0,2017-10-18,train
wlpe,37.9674,-121.464,2021-08-17,train
wlpt,35.79,-79.0213005623056,2017-02-14,test
wlqi,36.01,-78.959714009511,2018-06-12,train
wlqp,36.03,-78.6785905450421,2020-02-26,train
wlwr,35.7083174958478,-79.1592705579279,2021-09-13,train
wmay,38.7605000178019,-75.2028333346049,2017-07-12,train
wmmh,36.03,-79.0905574465288,2018-06-14,train
wmqb,35.9002080811638,-79.0795208263758,2017-04-18,train
wmrs,35.57,-78.9445517360074,2018-08-28,train
wmss,35.65,-78.6885330194707,2021-09-13,train
wmun,37.6003,-121.224,2017-03-14,test
wnet,40.4189,-122.214,2019-07-17,train
wnir,38.38889,-97.09306,2017-08-07,train
wnli,35.8713874974627,-78.848855419632,2018-11-07,train
wnlq,35.6869725190253,-79.1989165401885,2021-08-05,train
wnqm,41.55644,-75.71394,2021-06-24,test
wntz,37.4125,-120.759,2019-10-08,train
wnww,35.2,-79.1053381805635,2018-10-15,train
wnyz,36.03,-78.72,2019-08-07,train
woap,41.55644,-75.71394,2021-09-21,test
wodo,37.4125,-120.759,2019-08-13,train
wojg,35.228,-79.1249140022283,2019-06-19,train
wojn,41.697709,-73.28029,2017-08-17,test
wozb,35.61,-78.947534478336,2019-09-01,train
wpad,36.16,-79.0998510184302,2020-07-21,train
wqll,38.7605000178019,-75.2028333346049,2017-08-23,train
wqtd,37.6003,-121.224,2019-12-05,test
wqxa,35.6893944552981,-79.194418055917,2019-12-05,test
wqxd,36.03,-78.72,2019-10-09,train
wqyi,36.06,-78.76,2020-08-27,train
wrbz,39.4159,-99.43133,2017-06-19,train
wrcb,41.707665,-73.382964,2017-08-24,train
wrir,37.9674,-121.464,2017-02-28,train
wrje,35.8870400558521,-78.9741305974325,2018-12-06,train
wrke,41.55087787,-86.3616260258333,2018-05-21,test
wrrs,38.7686666488647,-75.3178833325704,2019-10-09,train
wrvi,37.14307,-95.28904,2021-09-27,train
wsbt,37.9718,-121.374,2017-03-14,train
wsho,37.2616,-120.906,2017-01-10,train
wsmt,41.3305639294444,-85.3836083333333,2017-05-23,train
wsou,40.073179,-76.894562,2018-06-20,test
wswc,37.8717,-121.526,2021-08-17,train
wsxp,35.7251645910208,-79.1279789036001,2018-05-17,train
wtau,36.13,-79.0689054013541,2021-09-15,train
wtfg,35.74,-79.02,2018-08-09,train
wtii,37.4125,-120.759,2021-05-11,train
wtoz,35.6428453724271,-79.2808779349365,2020-05-18,train
wtqh,36.06,-78.76,2020-09-16,train
wtsg,36.17,-79.0557065518982,2020-07-21,train
wtwz,41.33639,-75.8868,2019-10-16,test
wtyu,37.4419,-121.003,2019-05-14,test
wugz,39.1853,-121.704,2019-03-20,test
wuhw,38.7688166936239,-75.1965666611989,2018-09-12,train
wulv,37.4125,-120.759,2017-02-14,train
wunh,35.7089562482714,-79.1580841444937,2021-05-18,train
wusa,39.7469388888889,-87.0759805555555,2019-05-13,train
wuvz,37.1145,-120.89,2021-05-11,train
wvak,35.74,-79.02,2017-02-14,train
wvfe,35.9006118177889,-79.0827521305651,2017-07-20,train
wvgm,37.3583,-121.067,2019-04-09,test
wvmz,39.3992,-99.42481,2018-10-08,test
wvtx,41.55443,-75.70577,2021-06-24,test
wvue,35.74,-79.02,2020-02-03,train
wvvj,37.3906,-120.958,2018-09-11,train
wvvu,39.7469388888889,-87.0759805555555,2020-06-01,train
wvys,35.51,-79.0418156279391,2021-09-21,train
wvzh,38.7784833272298,-75.3098166783651,2020-07-29,train
wwbn,37.8717,-121.526,2019-04-09,train
wwmq,37.7705,-121.292,2020-04-29,test
wwnx,38.7784833272298,-75.3098166783651,2020-08-12,train
wwob,35.6583085040156,-79.2521568430495,2021-10-12,test
wwto,35.74,-79.02,2019-01-15,train
wxin,36.06,-78.76,2017-08-23,train
wxmm,41.707665,-73.382964,2019-08-20,train
wxpb,43.516667,-79.08,2019-08-13,test
wxpv,38.2104,-121.262,2019-01-08,train
wxrh,41.25272,-76.04825,2018-05-08,test
wxze,35.6355263342399,-79.2944722555371,2017-10-18,train
wyep,35.51,-79.0948087613348,2018-07-19,test
wymn,38.38889,-97.09306,2017-07-31,train
wyoy,35.7130815243406,-79.1504218910643,2021-05-18,train
wytu,40.11487,-75.85933,2021-11-09,train
wyuk,40.38788,-76.08805,2020-08-27,test
wyxb,37.4419,-121.003,2019-02-06,test
wyyt,38.927118,-80.497177,2018-07-24,train
